keyword,volume,cpc,competition,difficulty,word_count,char_count,is_long_tail,has_number,has_question_word,intent,opportunity_score,cluster,cluster_label
tips careers in email marketing,103.0,0.755,,60.111111111111114,5,31,1,0,0,Informational,16.924170103202847,1,"marketing, email marketing, email"
near me careers in email marketing,1645.0,0.755,,60.44444444444444,6,34,1,0,0,Commercial,17.7578504410096,1,"marketing, email marketing, email"
price careers in email marketing,150.0,0.755,,67.77777777777779,5,32,1,0,0,Commercial,13.886977912893888,1,"marketing, email marketing, email"
careers in email marketing software,1302.0,0.755,,50.77777777777778,5,35,1,0,0,Navigational,21.409416141916832,7,"software, marketing software, strategy"
course careers in email marketing,491.0,0.755,,5.777777777777777,5,33,1,0,0,Navigational,38.90082464561682,1,"marketing, email marketing, email"
careers in email marketing examples,4554.0,0.755,,28.777777777777775,5,35,1,0,0,Informational,32.24879905926284,1,"marketing, email marketing, email"
careers in email marketing app,320.0,0.755,,64.77777777777777,5,30,1,0,0,Navigational,15.193587720996234,1,"marketing, email marketing, email"
careers in email marketing review,1131.0,0.755,,93.22222222222223,5,33,1,0,0,Commercial,4.324401439518456,1,"marketing, email marketing, email"
checklist careers in email marketing,749.0,0.755,,92.77777777777779,5,36,1,0,0,Navigational,4.262620707325087,1,"marketing, email marketing, email"
careers in email marketing template,436.0,0.755,,9.555555555555555,5,35,1,0,0,Navigational,37.355222126002005,1,"marketing, email marketing, email"
careers in email marketing ideas,1995.0,0.755,,14.666666666666666,5,32,1,0,0,Navigational,36.288452333507884,1,"marketing, email marketing, email"
strategy careers in email marketing,122.0,0.755,,33.11111111111111,5,35,1,0,0,Navigational,27.736085317049575,1,"marketing, email marketing, email"
email marketing tools free best,1412.0,0.755,,13.88888888888889,5,31,1,0,0,Commercial,36.23395451447979,3,"tools, marketing tools, free"
how to email marketing tools free,103.0,0.755,,48.333333333333336,6,33,1,0,1,Informational,21.63528121431396,3,"tools, marketing tools, free"
email marketing tools free free,22195.0,0.755,,16.444444444444446,5,31,1,0,0,Navigational,48.24509489102823,3,"tools, marketing tools, free"
email marketing tools free for beginners,915.0,0.755,,32.22222222222222,6,40,1,0,0,Navigational,28.588944271576654,3,"tools, marketing tools, free"
tools email marketing tools free,108.0,0.755,,11.444444444444445,5,32,1,0,0,Navigational,36.39397235246076,3,"tools, marketing tools, free"
2026 email marketing tools free,1133.0,0.755,,47.22222222222222,5,31,1,1,0,Navigational,22.72565567255496,3,"tools, marketing tools, free"
vs email marketing tools free,1472.0,0.755,,3.7777777777777786,5,29,1,0,0,Commercial,40.316025950019174,3,"tools, marketing tools, free"
guide email marketing tools free,42.0,0.755,,4.333333333333334,5,32,1,0,0,Informational,39.197027106700766,3,"tools, marketing tools, free"
email marketing tools free tips,92.0,0.755,,33.88888888888889,5,31,1,0,0,Informational,27.406160710390992,3,"tools, marketing tools, free"
email marketing tools free near me,117.0,0.755,,14.000000000000002,6,34,1,0,0,Commercial,35.377394178902776,3,"tools, marketing tools, free"
price email marketing tools free,57.0,0.755,,70.44444444444446,5,32,1,0,0,Commercial,12.761989410030052,3,"tools, marketing tools, free"
software email marketing tools free,2310.0,0.755,,10.555555555555555,5,35,1,0,0,Navigational,38.1304384812008,3,"tools, marketing tools, free"
course email marketing tools free,828.0,0.755,,19.11111111111111,5,33,1,0,0,Navigational,33.77882957893343,3,"tools, marketing tools, free"
examples email marketing tools free,367.0,0.755,,43.333333333333336,5,35,1,0,0,Informational,23.80083997513172,3,"tools, marketing tools, free"
email marketing tools free app,55.0,0.755,,48.666666666666664,5,30,1,0,0,Navigational,21.471846288104672,3,"tools, marketing tools, free"
review email marketing tools free,458.0,0.755,,2.666666666666667,5,33,1,0,0,Commercial,40.12457424495905,3,"tools, marketing tools, free"
checklist email marketing tools free,102.0,0.755,,71.88888888888889,5,36,1,0,0,Navigational,12.212431875573488,3,"tools, marketing tools, free"
email marketing tools free template,45.0,0.755,,7.111111111111111,5,35,1,0,0,Navigational,38.0877973451444,3,"tools, marketing tools, free"
ideas email marketing tools free,194.0,0.755,,29.22222222222222,5,32,1,0,0,Navigational,29.33679326191907,3,"tools, marketing tools, free"
email marketing tools free strategy,71.0,0.755,,31.11111111111111,5,35,1,0,0,Navigational,28.504102374618874,3,"tools, marketing tools, free"
free email marketing tools best,835.0,0.755,,60.44444444444444,5,31,1,0,0,Commercial,17.249886061227844,3,"tools, marketing tools, free"
how to free email marketing tools,533.0,0.755,,22.333333333333336,6,33,1,0,1,Informational,32.30494131716106,3,"tools, marketing tools, free"
free free email marketing tools,231.0,0.755,,36.666666666666664,5,31,1,0,0,Navigational,26.382218795316508,3,"tools, marketing tools, free"
free email marketing tools for beginners,243.0,0.755,,52.11111111111111,6,40,1,0,0,Navigational,20.211966415757722,3,"tools, marketing tools, free"
free email marketing tools tools,193.0,0.755,,50.33333333333333,5,32,1,0,0,Navigational,20.891721700956378,3,"tools, marketing tools, free"
2026 free email marketing tools,118.0,0.755,,39.22222222222222,5,31,1,1,0,Navigational,25.28913240653214,3,"tools, marketing tools, free"
free email marketing tools vs,22.0,0.755,,49.55555555555556,5,29,1,0,0,Commercial,21.095595887446898,3,"tools, marketing tools, free"
free email marketing tools guide,221.0,0.755,,66.66666666666666,5,32,1,0,0,Informational,14.375947630134023,3,"tools, marketing tools, free"
free email marketing tools tips,132.0,0.755,,31.444444444444443,5,31,1,0,0,Informational,28.409023148898736,3,"tools, marketing tools, free"
free email marketing tools near me,86.0,0.755,,44.111111111111114,6,34,1,0,0,Commercial,23.313509122392613,3,"tools, marketing tools, free"
price free email marketing tools,168.0,0.755,,50.77777777777778,5,32,1,0,0,Commercial,20.698266010222373,3,"tools, marketing tools, free"
free email marketing tools software,506.0,0.755,,95.44444444444446,5,35,1,0,0,Navigational,3.0435647267238903,3,"tools, marketing tools, free"
free email marketing tools course,41471.0,0.755,,20.22222222222222,5,33,1,0,0,Navigational,58.82228178568643,3,"tools, marketing tools, free"
examples free email marketing tools,207.0,0.755,,26.88888888888889,5,35,1,0,0,Informational,30.278279109989636,3,"tools, marketing tools, free"
free email marketing tools app,2061.0,0.755,,74.0,5,30,1,0,0,Navigational,12.596508690378993,3,"tools, marketing tools, free"
review free email marketing tools,1287.0,0.755,,64.77777777777777,5,33,1,0,0,Commercial,15.800009394143096,3,"tools, marketing tools, free"
free email marketing tools checklist,1579.0,0.755,,87.77777777777777,5,36,1,0,0,Navigational,6.783127417471826,3,"tools, marketing tools, free"
template free email marketing tools,272.0,0.755,,10.11111111111111,5,35,1,0,0,Navigational,37.03015279478694,3,"tools, marketing tools, free"
ideas free email marketing tools,438.0,0.755,,30.0,5,32,1,0,0,Navigational,29.178698581260733,3,"tools, marketing tools, free"
free email marketing tools strategy,35.0,0.755,,85.0,5,35,1,0,0,Navigational,6.9259706244063555,3,"tools, marketing tools, free"
best free mailer,44.0,0.755,,15.444444444444445,3,16,0,0,0,Commercial,34.753836895292814,1,"marketing, email marketing, email"
how to free mailer,101.0,0.755,,82.11111111111111,4,18,1,0,1,Informational,8.122915870166349,1,"marketing, email marketing, email"
free free mailer,240.0,0.755,,7.555555555555557,3,16,0,0,0,Navigational,38.03230728842519,1,"marketing, email marketing, email"
for beginners free mailer,87.0,0.755,,59.66666666666667,4,25,1,0,0,Navigational,17.09191401668864,1,"marketing, email marketing, email"
free mailer tools,100.0,0.755,,87.88888888888889,3,17,0,0,0,Navigational,5.811177642536992,1,"marketing, email marketing, email"
free mailer 2026,635.0,0.755,,82.11111111111111,3,16,0,1,0,Navigational,8.45779609091136,1,"marketing, email marketing, email"
vs free mailer,168.0,0.755,,99.11111111111111,3,14,0,0,0,Commercial,1.3649326768890355,0,"vs, sample, marketing sample"
guide free mailer,94.0,0.755,,79.22222222222221,3,17,0,0,0,Informational,9.274081610094163,1,"marketing, email marketing, email"
free mailer tips,147.0,0.755,,75.1111111111111,3,16,0,0,0,Informational,10.951763230005813,1,"marketing, email marketing, email"
near me free mailer,39.0,0.755,,96.66666666666667,4,19,1,0,0,Commercial,2.2618124238126835,1,"marketing, email marketing, email"
free mailer price,83.0,0.755,,55.22222222222223,3,17,0,0,0,Commercial,18.867183328393423,1,"marketing, email marketing, email"
free mailer software,24.0,0.755,,56.44444444444444,3,20,0,0,0,Navigational,18.34129456492784,7,"software, marketing software, strategy"
free mailer course,1954.0,0.755,,70.0,3,18,0,0,0,Navigational,14.129407222926346,1,"marketing, email marketing, email"
examples free mailer,232.0,0.755,,49.888888888888886,3,20,0,0,0,Informational,21.093957022945865,1,"marketing, email marketing, email"
app free mailer,379.0,0.755,,12.888888888888891,3,15,0,0,0,Navigational,35.98614315112848,1,"marketing, email marketing, email"
review free mailer,76.0,0.755,,85.44444444444446,3,18,0,0,0,Commercial,6.773904623876784,1,"marketing, email marketing, email"
free mailer checklist,2546.0,0.755,,71.77777777777777,3,21,0,0,0,Navigational,13.789549090618692,1,"marketing, email marketing, email"
template free mailer,27492.0,0.755,,27.77777777777778,3,20,0,0,0,Navigational,47.03359775486028,1,"marketing, email marketing, email"
ideas free mailer,1324.0,0.755,,91.88888888888889,3,17,0,0,0,Navigational,4.978768260873867,1,"marketing, email marketing, email"
strategy free mailer,59.0,0.755,,76.55555555555557,3,20,0,0,0,Navigational,10.318799198622102,1,"marketing, email marketing, email"
best email marketing positions,7241.0,0.755,,50.55555555555556,4,30,1,0,0,Commercial,25.22275003268702,1,"marketing, email marketing, email"
email marketing positions how to,2119.0,0.755,,48.44444444444444,5,32,1,0,1,Informational,22.855103670659663,1,"marketing, email marketing, email"
email marketing positions free,381.0,0.755,,70.55555555555556,4,30,1,0,0,Navigational,12.920730717498314,1,"marketing, email marketing, email"
for beginners email marketing positions,3614.0,0.755,,30.33333333333333,5,39,1,0,0,Navigational,31.03708730988649,1,"marketing, email marketing, email"
tools email marketing positions,1284.0,0.755,,33.0,4,31,1,0,0,Navigational,28.50923915569945,3,"tools, marketing tools, free"
email marketing positions 2026,843.0,0.755,,85.22222222222223,4,30,1,1,0,Navigational,7.343791882262721,1,"marketing, email marketing, email"
vs email marketing positions,1643.0,0.755,,29.22222222222222,4,28,1,0,0,Commercial,30.24548509686199,0,"vs, sample, marketing sample"
guide email marketing positions,56.0,0.755,,51.444444444444436,4,31,1,0,0,Informational,20.36136229351181,1,"marketing, email marketing, email"
tips email marketing positions,414.0,0.755,,97.33333333333333,4,30,1,0,0,Informational,2.2303144514894258,1,"marketing, email marketing, email"
near me email marketing positions,1497.0,0.755,,30.66666666666667,5,33,1,0,0,Commercial,29.576148307419846,1,"marketing, email marketing, email"
price email marketing positions,282.0,0.755,,32.22222222222222,4,31,1,0,0,Commercial,28.19197951552499,1,"marketing, email marketing, email"
email marketing positions software,3502.0,0.755,,7.333333333333333,4,34,1,0,0,Navigational,40.16685025984259,7,"software, marketing software, strategy"
course email marketing positions,984.0,0.755,,91.55555555555556,4,32,1,0,0,Navigational,4.89888197800251,2,"course, marketing course, email marketing"
examples email marketing positions,514.0,0.755,,29.22222222222222,4,34,1,0,0,Informational,29.537470547758776,1,"marketing, email marketing, email"
app email marketing positions,85.0,0.755,,4.444444444444445,4,29,1,0,0,Navigational,39.17954867254103,1,"marketing, email marketing, email"
review email marketing positions,688.0,0.755,,13.0,4,32,1,0,0,Commercial,36.135477710823004,1,"marketing, email marketing, email"
checklist email marketing positions,1080.0,0.755,,14.333333333333332,4,35,1,0,0,Navigational,35.84797405264331,1,"marketing, email marketing, email"
email marketing positions template,101.0,0.755,,32.77777777777778,4,34,1,0,0,Navigational,27.856249203499683,1,"marketing, email marketing, email"
ideas email marketing positions,340.0,0.755,,36.55555555555555,4,31,1,0,0,Navigational,26.495018940250105,1,"marketing, email marketing, email"
email marketing positions strategy,818.0,0.755,,27.77777777777778,4,34,1,0,0,Navigational,30.305891747084274,1,"marketing, email marketing, email"
jobs in email marketing best,118.0,0.755,,88.55555555555556,5,28,1,0,0,Commercial,5.5557990731988065,1,"marketing, email marketing, email"
how to jobs in email marketing,270.0,0.755,,96.55555555555556,6,30,1,0,1,Informational,2.451120783972664,1,"marketing, email marketing, email"
free jobs in email marketing,946.0,0.755,,82.22222222222221,5,28,1,0,0,Navigational,8.608384883642382,1,"marketing, email marketing, email"
jobs in email marketing for beginners,1620.0,0.755,,3.0000000000000004,6,37,1,0,0,Navigational,40.71995030583115,1,"marketing, email marketing, email"
tools jobs in email marketing,116.0,0.755,,35.0,5,29,1,0,0,Navigational,26.97676706238453,1,"marketing, email marketing, email"
jobs in email marketing 2026,3203.0,0.755,,21.0,5,28,1,1,0,Navigational,34.51267575421945,1,"marketing, email marketing, email"
jobs in email marketing vs,1445.0,0.755,,15.88888888888889,5,26,1,0,0,Commercial,35.45464935958201,0,"vs, sample, marketing sample"
